recall@100,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60,score61,score62,score63,score64,score65,score66,score67,score68,score69,score70,score71,score72,score73,score74,score75,score76,score77,score78,score79,score80,score81,score82,score83,score84,score85,score86,score87,score88,score89,score90,score91,score92,score93,score94,score95,score96,score97,score98,score99,score100
0.500000,48.482700,31.790700,28.144700,27.901000,27.820700,27.740800,27.194500,22.081700,18.771000,17.583700,17.198100,17.038600,15.859900,15.697000,15.545100,14.433800,14.293100,14.228800,13.913300,13.901100,13.437000,13.237000,13.216400,12.947500,12.431400,12.278400,11.960200,11.447600,11.075300,10.976700,10.968300,10.838800,10.784200,10.710800,10.657400,10.464200,10.206100,10.037200,9.897500,9.812600,9.659800,9.420700,9.356100,9.327100,9.288300,9.195100,9.167300,9.021600,8.836500,8.755300,8.686100,8.620500,8.454400,8.436200,8.418300,8.404700,8.365200,8.270500,8.258600,8.203700,8.136100,8.065400,7.958500,7.957400,7.947700,7.921600,7.901200,7.885500,7.849700,7.813700,7.704200,7.638100,7.627500,7.619600,7.614700,7.505900,7.502100,7.478600,7.404200,7.224200,7.216000,7.195900,7.194700,7.176000,7.141500,7.061000,7.051900,7.043900,6.948000,6.871000,6.849300,6.809300,6.786900,6.783700,6.776900,6.773200,6.734800,6.730100,6.705900,6.627000
0.333333,24.893700,14.951700,11.893200,11.376000,10.845200,10.774100,10.226900,10.113700,10.075100,9.862800,9.842200,9.404600,9.366500,9.264900,9.045000,8.995000,8.991400,8.871700,8.847200,8.743500,8.693800,8.626400,8.549100,8.506600,8.410700,8.149900,8.138800,8.124200,8.124200,8.105100,8.029800,7.894100,7.860300,7.823900,7.820300,7.809100,7.706600,7.655000,7.553000,7.541800,7.463000,7.371700,7.357800,7.284300,7.279800,7.172700,7.144500,7.102200,7.099800,7.058700,7.047300,7.038500,7.035700,7.027400,7.004000,7.001700,6.982900,6.975900,6.958500,6.844600,6.840300,6.832400,6.825300,6.741000,6.722700,6.718400,6.708500,6.689500,6.630700,6.622600,6.608400,6.607100,6.592000,6.556300,6.537000,6.523800,6.523400,6.516500,6.500600,6.487700,6.352100,6.352100,6.314500,6.272700,6.269300,6.269300,6.269300,6.254500,6.225800,6.203600,6.191300,6.168400,6.158900,6.126800,6.107100,6.107100,6.103100,6.071000,6.039300,6.033200
0.750000,18.110400,11.046100,11.042000,10.378600,9.860100,9.585900,9.438700,9.285800,9.280500,8.768400,8.541700,8.125900,8.124700,8.098900,7.993900,7.958500,7.947700,7.831100,7.659500,7.648500,7.562000,7.443400,7.439400,7.388700,7.335500,7.330200,7.235500,7.131800,7.127000,7.095200,7.056100,7.047000,7.017000,6.993700,6.986400,6.871000,6.863000,6.823600,6.815100,6.783700,6.776900,6.755900,6.661600,6.644800,6.616400,6.559600,6.543500,6.450600,6.443900,6.417900,6.407100,6.349300,6.327600,6.278800,6.222900,6.096200,6.075200,6.013800,5.932600,5.899300,5.889000,5.875600,5.866400,5.834700,5.833900,5.831100,5.828500,5.818400,5.815200,5.800300,5.797100,5.784500,5.784500,5.759700,5.714200,5.702600,5.702600,5.677400,5.647200,5.627400,5.589900,5.585400,5.559000,5.549700,5.544100,5.541600,5.541600,5.531400,5.530300,5.530300,5.501900,5.491500,5.478300,5.476000,5.476000,5.471200,5.432500,5.430000,5.391600,5.377800
0.200000,19.459700,16.647100,13.221300,13.154400,12.330500,12.307000,11.815900,11.743600,11.651300,11.578200,11.333300,9.506200,9.435500,9.210600,9.024400,8.922200,8.597800,8.363900,8.348300,8.209600,8.180700,8.133500,8.131300,7.824600,7.823900,7.777900,7.669800,7.666700,7.661700,7.587100,7.506500,7.414300,7.357800,7.330500,7.317300,7.298500,7.298500,7.295500,7.246100,7.213000,7.210400,7.180300,7.176100,7.165300,7.117900,7.106300,7.077100,7.035300,7.029400,7.016000,7.005100,6.909100,6.856900,6.842500,6.754900,6.754900,6.732100,6.705100,6.678300,6.599100,6.482800,6.408600,6.340400,6.277100,6.230800,6.210900,6.137900,6.101700,6.090400,6.085100,5.992400,5.992400,5.965200,5.959000,5.928600,5.883300,5.869000,5.862000,5.835300,5.764400,5.744900,5.744900,5.743800,5.726100,5.715400,5.687600,5.686200,5.663800,5.657300,5.651000,5.642500,5.629000,5.628700,5.604900,5.572400,5.572400,5.544600,5.544600,5.544600,5.517100
1.000000,14.348200,11.666400,9.410300,9.177500,8.900000,8.842500,8.789400,8.789400,8.789400,8.443900,8.217100,7.967900,7.862400,7.823400,7.625900,7.547200,7.371600,7.253900,7.218300,7.195600,7.182300,6.990100,6.980800,6.965600,6.943700,6.905500,6.898000,6.778800,6.749900,6.730100,6.708500,6.681000,6.641200,6.634900,6.604200,6.603000,6.514500,6.513200,6.513200,6.433700,6.394800,6.268900,6.145800,6.077000,6.075700,6.038000,6.030600,5.961500,5.887000,5.815900,5.737400,5.253300,5.002300,4.869300,4.805400,4.774100,4.682600,4.640500,4.594500,4.537600,4.412500,4.381700,2.755200,2.732500,2.707000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.620000,2.618700,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600,2.567400,2.567100,2.561900,2.561900,2.560800,2.556300,2.554200,2.551300,2.550600,2.550600
0.000000,14.521600,10.062500,9.481200,9.055600,8.592800,8.456900,8.425000,8.212000,7.958500,7.947700,7.855700,7.793600,7.760400,7.749000,7.639500,7.437200,7.274800,7.111200,7.095200,7.065100,7.065100,7.030600,7.027500,6.997700,6.951700,6.942800,6.892500,6.871000,6.845800,6.783700,6.776900,6.762900,6.726400,6.690400,6.626900,6.590800,6.489900,6.416200,6.327600,6.296900,6.091300,5.999400,5.834700,5.781000,5.754100,5.702600,5.390600,5.377800,5.224900,5.148300,5.054000,5.032000,5.032000,4.958800,4.954500,4.922300,4.878900,4.827900,4.751400,4.750000,4.686100,4.686100,4.654100,4.591400,3.641100,2.755200,2.743000,2.732500,2.707000,2.706000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100,2.575100,2.575100,2.573400,2.567800,2.567600,2.567400,2.567100,2.561900,2.561900
1.000000,31.682500,29.969700,26.176600,20.159800,18.878100,18.404500,15.986600,15.618000,15.564700,15.472700,14.623500,14.470400,14.320100,14.290300,14.200700,13.548000,13.504500,13.366900,13.147600,13.133400,13.101700,13.095700,13.047300,13.024800,13.014200,12.782400,12.727000,12.578600,12.212300,11.720600,11.273200,11.206500,11.084600,11.051300,11.020000,11.007600,10.932900,10.848900,10.698900,10.644600,10.644600,10.642500,10.575000,10.506400,10.485800,10.409200,10.392700,10.264700,10.236200,10.230000,10.191200,10.166700,10.134600,10.113700,10.113700,10.042800,10.017700,9.989600,9.933200,9.928800,9.928800,9.928800,9.928800,9.768300,9.750900,9.693100,9.689300,9.687800,9.643400,9.636000,9.608700,9.579600,9.579600,9.579600,9.573200,9.571800,9.530900,9.523900,9.523900,9.523900,9.523000,9.468800,9.468800,9.445400,9.445400,9.445400,9.445400,9.414500,9.414500,9.379000,9.375700,9.360800,9.307700,9.307700,9.307700,9.304800,9.304800,9.203400,9.203400,9.202600
0.500000,29.555200,26.106700,18.025600,17.608800,16.819300,15.641700,15.097000,15.025800,14.856700,14.839600,14.667100,13.712700,13.604000,13.559600,13.559600,13.529400,13.351600,13.346300,13.265300,13.106100,13.090000,13.090000,12.874400,12.866500,12.804300,12.799000,12.798900,12.720800,12.719700,12.650000,12.527100,12.442200,12.038700,11.843200,11.634500,11.544600,11.042300,10.994300,10.958400,10.940400,10.868200,10.692200,10.606300,10.457400,10.438500,10.358700,10.196600,10.041500,10.003200,9.988800,9.889800,9.889800,9.877800,9.801100,9.673600,9.636300,9.632200,9.630400,9.630400,9.628300,9.603200,9.544200,9.544200,9.472700,9.461600,9.452900,9.380300,9.380300,9.380300,9.331700,9.331700,9.319100,9.312600,9.300500,9.242400,9.066600,9.006000,8.951400,8.891700,8.852300,8.741900,8.658500,8.638600,8.570800,8.546300,8.546300,8.540300,8.540300,8.491400,8.392800,8.331200,8.290900,8.278400,8.196000,8.168200,8.147700,8.137300,8.125500,8.094500,8.064700
1.000000,26.086600,25.346700,21.252700,18.544500,16.892400,14.376400,13.547000,11.778600,10.832800,10.802000,10.360900,10.042000,9.657400,9.540700,9.455700,9.454800,9.334700,9.196300,8.734100,8.642900,8.557600,8.466600,8.357100,8.338800,8.338300,8.333600,8.308400,8.285600,8.282000,8.229000,8.130200,8.110400,8.069800,8.060700,8.040400,8.030100,7.979600,7.842900,7.780000,7.748900,7.733500,7.703000,7.697900,7.627700,7.603200,7.579900,7.569200,7.542400,7.527200,7.504400,7.464100,7.431200,7.431200,7.394500,7.382400,7.358300,7.353600,7.306100,7.248600,7.240500,7.189200,7.160100,7.151600,7.064900,6.986200,6.979800,6.959100,6.944500,6.928200,6.926600,6.920500,6.855900,6.849000,6.805500,6.741700,6.736300,6.722200,6.722200,6.721700,6.712200,6.711900,6.704700,6.680600,6.674900,6.674900,6.650900,6.643400,6.640000,6.613300,6.609300,6.591400,6.574000,6.564800,6.554200,6.553300,6.521200,6.466100,6.466100,6.464000,6.455000
0.666667,17.428000,15.985100,15.199300,14.581800,14.137700,13.941300,13.548000,13.446500,13.324200,12.657100,12.433400,12.229900,11.782800,11.697000,11.123400,11.040800,10.882800,10.846700,10.809800,10.708700,10.561600,10.513200,10.424800,10.337900,10.328200,10.219900,10.081500,10.054500,10.035900,9.809300,9.603700,9.574700,9.535100,9.498700,9.429000,9.406200,9.364800,9.316100,9.213400,9.204500,9.166800,9.103400,9.015800,8.937100,8.899600,8.862500,8.723200,8.710400,8.709100,8.699800,8.622000,8.622000,8.567700,8.564700,8.493600,8.434300,8.430600,8.410100,8.258100,8.236600,8.121000,8.059600,7.988400,7.947800,7.901700,7.860000,7.708300,7.689000,7.671500,7.621800,7.504300,7.498600,7.498200,7.475200,7.439100,7.334900,7.286000,7.270200,7.237600,7.125900,7.120600,7.118000,7.115800,7.097900,7.056600,7.046700,7.016600,6.991500,6.969900,6.866700,6.804100,6.803300,6.791900,6.695800,6.688400,6.686900,6.618600,6.552600,6.551600,6.541700
1.000000,26.086600,25.346700,21.252700,18.544500,16.892400,14.376400,13.547000,11.778600,10.832800,10.802000,10.360900,10.042000,9.657400,9.540700,9.455700,9.454800,9.334700,9.196300,8.734100,8.642900,8.557600,8.466600,8.357100,8.338800,8.338300,8.333600,8.308400,8.285600,8.282000,8.229000,8.130200,8.110400,8.069800,8.060700,8.040400,8.030100,7.979600,7.842900,7.780000,7.748900,7.733500,7.703000,7.697900,7.627700,7.603200,7.579900,7.569200,7.542400,7.527200,7.504400,7.464100,7.431200,7.431200,7.394500,7.382400,7.358300,7.353600,7.306100,7.248600,7.240500,7.189200,7.160100,7.151600,7.064900,6.986200,6.979800,6.959100,6.944500,6.928200,6.926600,6.920500,6.855900,6.849000,6.805500,6.741700,6.736300,6.722200,6.722200,6.721700,6.712200,6.711900,6.704700,6.680600,6.674900,6.674900,6.650900,6.643400,6.640000,6.613300,6.609300,6.591400,6.574000,6.564800,6.554200,6.553300,6.521200,6.466100,6.466100,6.464000,6.455000
0.333333,24.893700,14.951700,11.893200,11.376000,10.845200,10.774100,10.226900,10.113700,10.075100,9.862800,9.842200,9.404600,9.366500,9.264900,9.045000,8.995000,8.991400,8.871700,8.847200,8.743500,8.693800,8.626400,8.549100,8.506600,8.410700,8.149900,8.138800,8.124200,8.124200,8.105100,8.029800,7.894100,7.860300,7.823900,7.820300,7.809100,7.706600,7.655000,7.553000,7.541800,7.463000,7.371700,7.357800,7.284300,7.279800,7.172700,7.144500,7.102200,7.099800,7.058700,7.047300,7.038500,7.035700,7.027400,7.004000,7.001700,6.982900,6.975900,6.958500,6.844600,6.840300,6.832400,6.825300,6.741000,6.722700,6.718400,6.708500,6.689500,6.630700,6.622600,6.608400,6.607100,6.592000,6.556300,6.537000,6.523800,6.523400,6.516500,6.500600,6.487700,6.352100,6.352100,6.314500,6.272700,6.269300,6.269300,6.269300,6.254500,6.225800,6.203600,6.191300,6.168400,6.158900,6.126800,6.107100,6.107100,6.103100,6.071000,6.039300,6.033200
1.000000,18.535400,11.594500,11.179500,11.063000,11.034400,10.355000,10.327200,9.783700,9.393900,9.293000,9.143900,8.954500,8.259000,8.212000,8.136700,8.134700,7.973400,7.958500,7.947700,7.946400,7.824600,7.708500,7.612900,7.284800,7.212000,7.191400,7.177100,7.095200,6.954700,6.953200,6.930500,6.921200,6.849000,6.783700,6.776900,6.748400,6.681000,6.584500,6.578100,6.531000,6.313500,6.260800,6.256500,6.179600,6.141900,6.104600,6.095800,6.074900,6.035000,6.032400,6.031400,5.986100,5.959900,5.834700,5.830400,5.821800,5.791300,5.761700,5.748200,5.721100,5.720700,5.709900,5.702600,5.662900,5.630800,5.606100,5.592100,5.583500,5.485000,5.485000,5.464500,5.443600,5.406500,5.377800,5.335700,5.274400,5.272400,5.266800,5.233000,5.137700,5.118600,5.104100,5.054000,5.039200,5.008300,5.003500,4.958800,4.954500,4.922300,4.906600,4.855100,4.827900,4.812600,4.723400,4.720600,4.719300,4.665500,4.629200,4.592800,4.510400
0.200000,19.459700,16.647100,13.221300,13.154400,12.330500,12.307000,11.815900,11.743600,11.651300,11.578200,11.333300,9.506200,9.435500,9.210600,9.024400,8.922200,8.597800,8.363900,8.348300,8.209600,8.180700,8.133500,8.131300,7.824600,7.823900,7.777900,7.669800,7.666700,7.661700,7.587100,7.506500,7.414300,7.357800,7.330500,7.317300,7.298500,7.298500,7.295500,7.246100,7.213000,7.210400,7.180300,7.176100,7.165300,7.117900,7.106300,7.077100,7.035300,7.029400,7.016000,7.005100,6.909100,6.856900,6.842500,6.754900,6.754900,6.732100,6.705100,6.678300,6.599100,6.482800,6.408600,6.340400,6.277100,6.230800,6.210900,6.137900,6.101700,6.090400,6.085100,5.992400,5.992400,5.965200,5.959000,5.928600,5.883300,5.869000,5.862000,5.835300,5.764400,5.744900,5.744900,5.743800,5.726100,5.715400,5.687600,5.686200,5.663800,5.657300,5.651000,5.642500,5.629000,5.628700,5.604900,5.572400,5.572400,5.544600,5.544600,5.544600,5.517100
0.666667,16.359200,12.022400,11.601000,10.989600,9.984000,9.915600,9.510700,9.382600,8.234800,7.815400,7.577600,7.564500,7.364100,7.312600,7.290200,7.244500,7.104600,6.986200,6.949800,6.870400,6.686000,6.586700,6.470800,6.446800,6.406100,6.254100,6.234000,6.189200,6.002300,5.949300,5.945800,5.922900,5.909600,5.881700,5.700000,5.684700,5.671600,5.671600,5.647000,5.577500,5.573100,5.562800,5.555000,5.519900,5.515800,5.466700,5.403900,5.344000,5.305700,5.256300,5.245900,5.230900,5.227600,5.213900,5.171600,5.158200,5.144000,5.116700,5.089700,5.078500,5.052900,5.036800,5.019500,5.000200,4.992000,4.990600,4.962000,4.934400,4.934200,4.933700,4.886900,4.860500,4.838400,4.838400,4.827000,4.823500,4.791200,4.745000,4.745000,4.701700,4.686700,4.668700,4.614400,4.586100,4.523300,4.476000,4.454500,4.453200,4.453200,4.449400,4.407700,4.385300,4.338300,4.319400,4.319400,4.276600,4.255500,4.234600,4.223100,4.213900
1.000000,31.682500,29.969700,26.176600,20.159800,18.878100,18.404500,15.986600,15.618000,15.564700,15.472700,14.623500,14.470400,14.320100,14.290300,14.200700,13.548000,13.504500,13.366900,13.147600,13.133400,13.101700,13.095700,13.047300,13.024800,13.014200,12.782400,12.727000,12.578600,12.212300,11.720600,11.273200,11.206500,11.084600,11.051300,11.020000,11.007600,10.932900,10.848900,10.698900,10.644600,10.644600,10.642500,10.575000,10.506400,10.485800,10.409200,10.392700,10.264700,10.236200,10.230000,10.191200,10.166700,10.134600,10.113700,10.113700,10.042800,10.017700,9.989600,9.933200,9.928800,9.928800,9.928800,9.928800,9.768300,9.750900,9.693100,9.689300,9.687800,9.643400,9.636000,9.608700,9.579600,9.579600,9.579600,9.573200,9.571800,9.530900,9.523900,9.523900,9.523900,9.523000,9.468800,9.468800,9.445400,9.445400,9.445400,9.445400,9.414500,9.414500,9.379000,9.375700,9.360800,9.307700,9.307700,9.307700,9.304800,9.304800,9.203400,9.203400,9.202600
0.750000,26.966700,24.578800,23.271600,20.987800,17.261100,16.659100,15.666200,14.988100,13.918800,13.840000,12.430100,12.412900,12.191800,11.173000,10.495700,10.405500,10.317000,9.559000,9.148700,9.107400,9.092900,8.908600,8.608100,8.160200,8.131300,8.106200,8.073700,8.024100,8.017200,7.975100,7.958500,7.950100,7.947700,7.901200,7.780900,7.718500,7.679800,7.633400,7.571700,7.393600,7.329200,7.323600,7.267100,7.222100,7.115900,7.111300,7.095200,7.052600,7.003400,6.945800,6.938200,6.929500,6.894900,6.871000,6.783700,6.776900,6.684900,6.591300,6.580900,6.505700,6.500800,6.454900,6.405700,6.361200,6.340800,6.327600,6.282700,6.113100,6.073200,5.989700,5.981800,5.883300,5.869700,5.837400,5.834700,5.826000,5.815600,5.794100,5.769000,5.702600,5.685200,5.682700,5.660900,5.644400,5.492500,5.439500,5.419800,5.377800,5.360800,5.331800,5.303100,5.259700,5.218800,5.200700,5.160500,5.143100,5.127600,5.095200,5.084100,5.054000
1.000000,26.086600,25.346700,21.252700,18.544500,16.892400,14.376400,13.547000,11.778600,10.832800,10.802000,10.360900,10.042000,9.657400,9.540700,9.455700,9.454800,9.334700,9.196300,8.734100,8.642900,8.557600,8.466600,8.357100,8.338800,8.338300,8.333600,8.308400,8.285600,8.282000,8.229000,8.130200,8.110400,8.069800,8.060700,8.040400,8.030100,7.979600,7.842900,7.780000,7.748900,7.733500,7.703000,7.697900,7.627700,7.603200,7.579900,7.569200,7.542400,7.527200,7.504400,7.464100,7.431200,7.431200,7.394500,7.382400,7.358300,7.353600,7.306100,7.248600,7.240500,7.189200,7.160100,7.151600,7.064900,6.986200,6.979800,6.959100,6.944500,6.928200,6.926600,6.920500,6.855900,6.849000,6.805500,6.741700,6.736300,6.722200,6.722200,6.721700,6.712200,6.711900,6.704700,6.680600,6.674900,6.674900,6.650900,6.643400,6.640000,6.613300,6.609300,6.591400,6.574000,6.564800,6.554200,6.553300,6.521200,6.466100,6.466100,6.464000,6.455000
0.200000,15.665300,11.208700,10.537000,10.027400,9.823600,9.336900,8.644600,8.535800,8.309900,8.197200,8.126100,7.318600,7.098300,7.095200,7.026700,6.975300,6.954500,6.776900,6.685800,6.685800,6.576600,6.543900,6.533400,6.269400,6.069100,5.989700,5.967200,5.967200,5.901900,5.702600,5.659900,5.642400,5.536800,5.528600,5.483900,5.461700,5.377800,5.353800,5.353800,5.317400,5.317400,5.314100,5.282600,5.229700,5.214200,5.193000,5.160700,5.111300,5.054000,5.045900,4.998100,4.954500,4.925400,4.922300,4.856700,4.854700,4.830800,4.827900,4.730000,4.719400,4.686700,4.681200,4.657200,4.657200,4.654500,4.622700,4.529900,4.529900,4.517900,4.499800,4.473400,4.408100,4.408100,4.327300,4.258700,4.193300,4.142000,4.104500,4.104500,4.104500,4.067700,4.067300,3.961100,3.926800,3.893000,3.893000,3.893000,3.859900,3.859900,3.827300,3.795300,3.795300,3.763800,3.763800,3.763800,3.732800,3.732800,3.732800,3.732800,3.702300
1.000000,26.086600,25.346700,21.252700,18.544500,16.892400,14.376400,13.547000,11.778600,10.832800,10.802000,10.360900,10.042000,9.657400,9.540700,9.455700,9.454800,9.334700,9.196300,8.734100,8.642900,8.557600,8.466600,8.357100,8.338800,8.338300,8.333600,8.308400,8.285600,8.282000,8.229000,8.130200,8.110400,8.069800,8.060700,8.040400,8.030100,7.979600,7.842900,7.780000,7.748900,7.733500,7.703000,7.697900,7.627700,7.603200,7.579900,7.569200,7.542400,7.527200,7.504400,7.464100,7.431200,7.431200,7.394500,7.382400,7.358300,7.353600,7.306100,7.248600,7.240500,7.189200,7.160100,7.151600,7.064900,6.986200,6.979800,6.959100,6.944500,6.928200,6.926600,6.920500,6.855900,6.849000,6.805500,6.741700,6.736300,6.722200,6.722200,6.721700,6.712200,6.711900,6.704700,6.680600,6.674900,6.674900,6.650900,6.643400,6.640000,6.613300,6.609300,6.591400,6.574000,6.564800,6.554200,6.553300,6.521200,6.466100,6.466100,6.464000,6.455000
0.333333,22.080800,13.246900,12.520900,9.952000,9.945900,8.420000,7.600200,6.994300,6.554000,6.381200,6.218300,5.914500,5.866800,5.782600,5.773600,5.750800,5.715700,5.714500,5.684100,5.683400,5.647900,5.639400,5.570000,5.389700,5.337100,5.307900,5.307900,5.166500,5.112000,5.085200,5.031400,5.006500,4.980800,4.930100,4.880500,4.880500,4.856100,4.856100,4.856100,4.831900,4.807900,4.737500,4.737500,4.714400,4.669000,4.646700,4.554600,4.538000,4.516800,4.495900,4.454600,4.311600,4.110100,4.093300,4.093300,4.059000,4.059000,3.959600,3.927500,3.896000,3.834300,3.834300,3.804300,3.804300,3.745500,3.716800,3.716800,3.716800,3.688500,3.688500,3.660700,3.633200,3.606200,3.606200,3.527500,3.502000,3.476900,3.476900,3.476900,3.427800,3.427800,3.403700,3.403700,3.403700,3.356600,3.333500,3.333500,3.333500,3.310800,3.310800,3.288300,3.266200,3.266200,3.266200,3.266200,3.266200,3.266200,3.266200,3.244300,3.244300
1.000000,18.535400,11.594500,11.179500,11.063000,11.034400,10.355000,10.327200,9.783700,9.393900,9.293000,9.143900,8.954500,8.259000,8.212000,8.136700,8.134700,7.973400,7.958500,7.947700,7.946400,7.824600,7.708500,7.612900,7.284800,7.212000,7.191400,7.177100,7.095200,6.954700,6.953200,6.930500,6.921200,6.849000,6.783700,6.776900,6.748400,6.681000,6.584500,6.578100,6.531000,6.313500,6.260800,6.256500,6.179600,6.141900,6.104600,6.095800,6.074900,6.035000,6.032400,6.031400,5.986100,5.959900,5.834700,5.830400,5.821800,5.791300,5.761700,5.748200,5.721100,5.720700,5.709900,5.702600,5.662900,5.630800,5.606100,5.592100,5.583500,5.485000,5.485000,5.464500,5.443600,5.406500,5.377800,5.335700,5.274400,5.272400,5.266800,5.233000,5.137700,5.118600,5.104100,5.054000,5.039200,5.008300,5.003500,4.958800,4.954500,4.922300,4.906600,4.855100,4.827900,4.812600,4.723400,4.720600,4.719300,4.665500,4.629200,4.592800,4.510400
